Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Edwards,38:30,.513,.524,.571,.048,3.1,16.3,10.1,19.3,4.9,2.4,15.7,28.4,87,92,2.7
Karl-Anthony Towns,34:26,.675,.600,.533,.533,3.5,21.2,13.0,48.5,1.4,2.7,13.9,26.8,129,98,11.1
Jaden McDaniels,32:07,.623,.607,.429,.071,7.5,6.5,7.0,16.9,0.0,0.0,12.2,22.0,111,108,1.0
Rudy Gobert,31:22,1.136,,,,7.7,23.3,16.0,0.0,1.5,5.9,36.2,3.8,168,95,-2.4
D'Angelo Russell,27:59,.276,.200,.800,.200,0.0,11.2,6.0,24.3,1.7,3.3,0.0,8.3,98,101,-3.8
Taurean Prince,30:13,.500,.500,.571,.000,0.0,13.8,7.4,9.9,0.0,0.0,41.7,17.1,58,105,-12.9
Naz Reid,16:11,.418,.333,.222,.444,0.0,25.8,13.8,21.1,0.0,5.7,8.5,31.2,86,97,-6.0
Jordan McLaughlin,15:50,1.200,1.200,1.000,.000,0.0,0.0,0.0,36.6,5.9,0.0,0.0,13.6,213,97,27.6
Jaylen Nowell,9:10,.336,.286,.571,.143,0.0,11.4,6.1,39.5,0.0,0.0,21.2,44.2,64,107,-17.9
Bryn Forbes,4:11,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0,109,-30.0
Kyle Anderson,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Nathan Knight,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Josh Minott,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Wendell Moore Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Austin Rivers,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
