Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Edwards,37:49,.490,.367,.467,.667,0.0,15.1,7.6,18.9,1.2,2.0,17.1,24.9,100,124,-5.5
D'Angelo Russell,37:38,.653,.600,.800,.250,3.1,27.3,15.4,26.8,2.5,2.1,21.3,30.1,115,118,6.2
Rudy Gobert,26:15,.778,.714,.000,.857,8.9,21.8,15.4,5.9,3.6,0.0,9.4,16.3,153,118,5.3
Jaden McDaniels,22:52,.621,.583,.167,.167,5.1,10.0,7.6,6.2,0.0,6.8,23.7,14.8,105,125,-1.3
Kyle Anderson,5:22,,,,,0.0,0.0,0.0,0.0,0.0,14.4,,0.0,0,122,-2.5
Naz Reid,20:47,.672,.714,.571,.143,11.3,5.5,8.3,7.5,2.2,3.7,21.2,18.3,113,122,-1.2
Taurean Prince,19:25,.667,.667,.667,.000,0.0,11.8,6.0,15.2,0.0,0.0,33.3,18.6,94,129,-4.8
Jaylen Nowell,16:53,.254,.143,.286,.286,0.0,20.3,10.3,15.3,0.0,0.0,11.3,21.2,68,126,-16.5
Matt Ryan,15:07,.667,.667,.833,.000,0.0,0.0,0.0,0.0,3.1,0.0,0.0,16.0,137,124,0.5
Nathan Knight,11:03,.347,.000,.500,1.000,10.6,10.3,10.5,0.0,0.0,7.0,0.0,10.5,105,124,-8.1
Austin Rivers,10:26,.000,.000,.500,.000,0.0,0.0,0.0,11.5,0.0,0.0,0.0,7.7,39,132,-13.1
Luka Garza,10:06,.900,.889,.333,.111,58.0,11.3,34.4,70.6,0.0,0.0,0.0,37.6,188,127,30.9
Bryn Forbes,6:17,,,,,0.0,0.0,0.0,19.1,0.0,0.0,100.0,6.4,49,130,-13.6
Josh Minott,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Wendell Moore Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
