Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
James Harden,38:18,.577,.500,.474,.526,0.0,6.6,3.0,32.4,2.6,2.3,4.1,28.5,125,114,5.8
Joel Embiid,35:55,.739,.667,.125,.417,5.8,31.7,17.5,31.9,1.4,2.4,12.3,40.3,134,111,14.0
Tobias Harris,31:29,.425,.400,.200,.400,0.0,24.1,10.9,4.0,1.6,0.0,0.0,8.4,94,114,-6.3
De'Anthony Melton,30:36,.799,.750,.833,.333,6.8,8.3,7.5,8.6,1.6,2.9,0.0,10.1,169,115,6.5
P.J. Tucker,18:06,1.500,1.500,1.000,.000,0.0,20.9,9.5,0.0,0.0,0.0,0.0,2.5,300,118,-3.3
Tyrese Maxey,26:43,.403,.393,.357,.143,0.0,4.7,2.1,11.2,0.0,0.0,16.8,29.9,71,122,-16.8
Georges Niang,26:33,.833,.833,1.000,.000,7.9,14.3,10.8,22.6,1.8,3.3,0.0,15.2,170,113,14.9
Shake Milton,12:11,.000,.000,.500,.000,0.0,10.4,4.7,19.2,0.0,0.0,0.0,7.3,58,120,-10.0
Montrezl Harrell,12:04,.307,.250,.000,.500,0.0,10.5,4.7,21.5,8.1,7.2,17.0,21.8,70,97,-1.8
Matisse Thybulle,8:01,.500,.500,.500,.000,13.0,0.0,7.1,0.0,6.1,10.9,0.0,11.2,123,102,9.7
Danuel House Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Furkan Korkmaz,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Paul Reed,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jaden Springer,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
