Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
James Harden,37:06,.773,.750,.429,.143,4.5,6.2,5.5,48.5,2.9,2.2,28.7,27.0,127,122,8.5
Tyrese Maxey,36:31,.770,.750,.500,.125,0.0,0.0,0.0,22.9,0.0,0.0,0.0,11.1,176,131,2.6
Joel Embiid,33:34,.684,.538,.154,.923,4.9,37.5,24.2,4.6,0.0,2.5,21.5,33.3,115,117,-4.5
De'Anthony Melton,32:36,.604,.556,.333,.444,5.1,10.5,8.3,13.1,4.9,2.5,8.5,17.3,130,116,4.2
P.J. Tucker,25:43,.643,.643,.857,.000,12.9,17.8,15.8,5.3,0.0,0.0,12.5,14.9,128,125,-0.6
Jalen McDaniels,20:57,.875,.875,.250,.000,0.0,16.4,9.7,6.7,2.6,7.9,20.0,11.5,132,115,8.1
Shake Milton,15:01,.750,.750,.500,.000,0.0,7.6,4.5,16.9,0.0,0.0,0.0,6.4,177,128,-0.8
Paul Reed,14:26,.764,.600,.000,1.000,45.9,15.8,28.1,21.4,0.0,5.7,12.2,27.3,163,122,12.2
Danuel House Jr.,12:12,.735,.700,.600,.200,0.0,9.4,5.5,13.5,0.0,0.0,0.0,21.4,157,128,2.2
Georges Niang,11:54,.417,.417,.833,.000,0.0,9.6,5.7,0.0,4.5,0.0,14.3,28.2,74,118,-17.7
Dewayne Dedmon,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Montrezl Harrell,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Furkan Korkmaz,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jaden Springer,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
