Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
James Harden,38:12,.440,.364,.364,.545,0.0,20.1,10.8,60.4,2.8,2.9,12.8,19.5,104,112,4.1
Tobias Harris,38:04,.526,.458,.250,.250,5.9,20.2,13.6,16.0,0.0,2.9,7.0,17.9,110,118,1.2
Joel Embiid,36:18,.636,.406,.250,1.188,6.2,31.7,19.9,18.0,0.0,3.1,17.0,38.5,115,113,7.8
De'Anthony Melton,35:50,.841,.929,.571,.429,0.0,8.0,4.3,17.2,1.5,3.1,10.7,12.4,136,120,6.8
P.J. Tucker,26:46,.833,.833,.667,.000,4.2,7.2,5.8,7.9,0.0,0.0,14.3,12.4,129,124,1.2
Tyrese Maxey,23:58,.588,.500,.125,.625,0.0,4.0,2.2,0.0,0.0,0.0,0.0,20.3,119,126,-4.7
Matisse Thybulle,10:05,.000,.000,.000,.000,33.2,9.5,20.5,0.0,5.3,0.0,0.0,4.7,124,111,0.5
Shake Milton,9:48,.200,.200,.200,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,42,128,-21.2
Georges Niang,9:17,.000,.000,.800,.000,0.0,10.3,5.6,17.2,0.0,0.0,16.7,30.8,10,122,-35.9
Paul Reed,8:25,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,95,128,-8.4
Montrezl Harrell,3:17,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0,126,-25.9
Danuel House Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Furkan Korkmaz,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
