Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
James Harden,38:21,.439,.357,.429,.500,5.8,6.3,6.0,46.9,4.1,0.0,10.5,23.1,119,115,2.2
Tyrese Maxey,34:26,.703,.615,.692,.462,0.0,13.9,6.7,19.5,3.0,0.0,6.0,22.5,144,116,6.7
Joel Embiid,33:08,.596,.500,.176,.529,3.4,29.0,15.7,17.1,1.6,3.9,16.0,35.0,109,114,-0.8
Tobias Harris,32:31,.781,.714,.286,.429,0.0,14.8,7.1,10.0,1.6,0.0,0.0,11.9,168,119,2.0
P.J. Tucker,19:10,.333,.333,.333,.000,5.8,31.3,18.1,0.0,0.0,0.0,0.0,7.3,93,119,-6.3
De'Anthony Melton,32:37,.790,.833,.667,.444,13.7,7.4,10.6,5.0,0.0,0.0,15.7,18.2,135,125,2.9
Georges Niang,19:22,.778,.778,.778,.000,0.0,12.4,6.0,20.1,2.7,13.4,0.0,21.6,153,109,18.3
Jalen McDaniels,15:29,.375,.375,.500,.000,0.0,15.5,7.5,9.1,0.0,0.0,0.0,12.0,94,123,-8.5
Paul Reed,14:52,.563,.500,.000,.250,22.5,16.1,19.4,10.6,3.5,8.7,18.4,17.0,125,109,1.3
Danuel House Jr.,0:04,,,,,0.0,100.0,100.0,0.0,0.0,0.0,,0.0,0,-292,107.4
Dewayne Dedmon,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Montrezl Harrell,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Furkan Korkmaz,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Shake Milton,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jaden Springer,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
