Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Josh Hart,36:27,.765,.700,.200,.400,6.1,37.6,22.9,19.9,2.6,0.0,33.8,10.2,122,96,6.1
Anfernee Simons,35:47,.336,.294,.353,.118,0.0,2.7,1.5,8.9,1.3,0.0,21.9,26.7,62,108,-16.7
Jerami Grant,34:42,.627,.545,.273,.364,0.0,5.6,3.0,4.6,0.0,0.0,7.3,16.6,128,110,-1.3
Damian Lillard,34:11,.730,.720,.520,.280,3.3,11.5,7.6,17.6,0.0,2.4,17.6,41.7,118,107,12.6
Jusuf Nurkić,30:01,.510,.400,.000,.400,11.2,32.6,22.6,18.9,0.0,2.7,25.4,11.0,112,101,0.9
Justise Winslow,25:06,.359,.250,.000,.500,8.9,11.7,10.4,17.3,3.8,3.2,9.3,17.9,96,98,1.3
Shaedon Sharpe,16:16,.333,.333,.167,.000,20.6,6.0,12.8,9.5,2.9,5.0,14.3,18.0,88,100,-1.7
Nassir Little,14:01,.583,.583,.500,.000,0.0,21.0,11.2,12.8,0.0,0.0,0.0,17.9,130,106,4.4
Drew Eubanks,13:29,.549,.000,.000,6.000,16.6,7.3,11.6,0.0,0.0,6.0,0.0,11.3,142,105,0.6
Greg Brown III,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Keon Johnson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jabari Walker,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
