Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Damian Lillard,40:31,.774,.690,.571,.524,2.8,14.8,8.0,19.9,1.2,0.0,10.4,32.5,145,134,10.0
Jerami Grant,39:42,.454,.423,.462,.231,0.0,18.9,8.2,12.7,0.0,0.0,12.3,18.7,92,136,-8.2
Anfernee Simons,37:39,.715,.694,.667,.111,0.0,0.0,0.0,20.4,0.0,0.0,5.0,24.1,141,138,4.6
Josh Hart,33:30,.440,.385,.385,.308,10.2,40.3,23.2,19.4,1.5,0.0,6.3,21.5,111,131,-1.3
Drew Eubanks,26:16,.500,.500,.125,.000,4.4,22.8,12.3,0.0,0.0,3.4,0.0,13.9,107,133,-7.2
Trendon Watford,21:44,1.011,1.000,.400,.200,0.0,13.8,6.0,18.8,0.0,4.1,15.5,13.5,170,133,5.8
Shaedon Sharpe,17:10,.583,.583,.500,.000,6.7,0.0,3.8,0.0,0.0,5.2,0.0,15.9,123,134,-3.3
Gary Payton II,12:36,.500,.500,.500,.000,0.0,11.9,5.1,0.0,4.0,0.0,0.0,7.2,99,128,-6.2
Nassir Little,10:52,.000,.000,1.000,.000,10.5,13.8,11.9,0.0,0.0,0.0,50.0,8.4,43,137,-18.7
John Butler,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Keon Johnson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jabari Walker,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
