Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anfernee Simons,43:04,.731,.729,.667,.125,0.0,4.6,2.4,16.2,1.1,1.9,3.8,27.3,141,125,7.9
Jerami Grant,38:12,.621,.604,.458,.167,2.9,5.2,4.1,9.3,2.6,4.3,7.2,32.4,118,120,2.4
Justise Winslow,33:44,.460,.400,.100,.200,6.6,32.6,20.3,7.8,1.5,0.0,15.5,17.0,96,115,-9.0
Josh Hart,33:01,.654,.583,.500,.333,3.4,18.2,11.2,23.2,1.5,0.0,12.7,10.6,144,120,0.5
Jusuf Nurkić,31:47,.433,.433,.200,.000,7.0,25.2,16.6,32.1,0.0,7.8,11.8,23.9,104,116,-0.5
Trendon Watford,21:55,1.500,1.500,1.000,.000,0.0,13.7,7.2,11.0,0.0,0.0,50.0,4.1,140,125,-6.7
Nassir Little,14:58,.568,,,,0.0,6.7,3.5,0.0,0.0,0.0,53.2,5.6,53,128,-13.2
Shaedon Sharpe,14:08,.317,.286,.000,.286,7.9,0.0,3.7,9.6,3.5,0.0,11.3,28.0,73,123,-14.6
Drew Eubanks,9:11,.333,.333,.000,.000,24.3,10.9,17.2,0.0,0.0,9.0,0.0,14.6,106,120,-15.0
Greg Brown III,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Damian Lillard,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jabari Walker,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
