Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Damian Lillard,39:59,.528,.382,.765,.765,2.3,16.2,8.1,38.7,0.0,0.0,4.2,26.4,127,129,1.9
Anfernee Simons,38:36,.775,.775,.650,.000,0.0,0.0,0.0,11.3,0.0,0.0,13.0,26.5,122,133,2.9
Jerami Grant,34:39,.510,.438,.250,.375,2.7,11.2,6.2,4.8,1.4,0.0,9.7,26.5,98,127,-7.7
Josh Hart,32:55,.666,.625,.625,.500,8.4,27.6,16.4,32.8,3.0,0.0,17.0,15.9,138,120,7.6
Jusuf Nurkić,15:48,.333,.333,.000,.000,0.0,24.6,10.2,17.9,3.2,0.0,40.0,14.1,59,120,-11.7
Drew Eubanks,30:32,.750,.750,.000,.000,12.1,29.7,19.4,4.9,0.0,16.8,20.0,7.3,146,115,2.1
Shaedon Sharpe,17:25,.291,.167,.667,.333,5.3,7.4,6.2,0.0,0.0,0.0,0.0,17.6,75,131,-15.2
Gary Payton II,16:45,.200,.200,.400,.000,5.5,7.7,6.4,8.4,3.0,0.0,0.0,13.3,69,125,-9.2
Nassir Little,13:21,.786,.786,.714,.000,0.0,0.0,0.0,0.0,0.0,6.4,0.0,23.3,138,128,8.2
Greg Brown III,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Keon Johnson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jabari Walker,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Trendon Watford,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
